customer_id,full_name,date_of_birth,address,onboarding_date,segment,KYC_status,AML_status,risk_level_initial,current_risk_level,PEP_status,cdd_last_review_date,cdd_review_frequency,edd_required,edd_investigation_reason,source_of_funds_verified,account_balance
CUST_6B4FC5BF,Thomas Taylor,1963-12-04,"1108 Pine St, Los Angeles, CA",2022-01-24,Retail,verified,cleared,low,low,N,2025-07-11,semi-annually,N,,True,145558.4
CUST_C1C31532,Daniel Johnson,1962-04-07,"2416 Main St, Chicago, IL",2022-10-26,Corporate,verified,clean,medium,low,N,2025-07-29,semi-annually,N,,True,518145.7
CUST_4A25FF4F,Karen Anderson,1995-02-18,"3798 Main St, Columbus, OH",2023-06-23,Retail,verified,clean,high,high,N,2025-07-27,monthly,Y,Large cash deposits,True,427551.95
CUST_FE15072F,Margaret Williams,1988-09-16,"3519 Main St, New York, NY",2022-03-27,Small Business,verified,clean,low,low,N,2025-11-05,semi-annually,N,,False,293459.05
CUST_83367B6A,William Clark,1984-03-27,"2061 Maple St, New York, NY",2023-03-01,Retail,verified,clean,medium,high,N,2025-08-27,quarterly,Y,Suspicious activity report filed,False,441258.35
CUST_EC581C64,Betty Miller,1988-06-05,"3800 Oak St, Fort Worth, TX",2023-02-06,Small Business,verified,prior_flag,low,low,N,2025-10-11,annually,N,,True,265414.37
CUST_58CBF792,William Robinson,1957-07-07,"5632 Maple St, Chicago, IL",2022-01-28,Retail,verified,clean,medium,medium,N,2025-07-15,quarterly,N,,True,47020.15
CUST_A976E219,Dorothy Johnson,2003-12-10,"6579 Maple St, Columbus, OH",2023-12-14,Retail,verified,clean,low,low,N,2025-09-08,annually,N,,True,483177.66
CUST_031A85FB,Margaret Johnson,1955-02-24,"1548 Main St, Fort Worth, TX",2023-06-16,Retail,verified,clean,medium,low,Y,2025-08-07,monthly,Y,Unusual transaction patterns,True,77841.92
CUST_3EAB0FE1,Joseph Williams,1962-02-06,"8050 Maple St, Seattle, WA",2022-11-25,Small Business,verified,clean,low,low,N,2025-06-14,annually,N,,True,322431.32
CUST_293CBD50,David Martin,2002-05-10,"3989 Maple St, Seattle, WA",2022-08-04,Small Business,pending,clean,low,low,N,2025-09-19,annually,N,,True,368592.4
CUST_2E7BD5C6,Thomas Jones,1962-04-21,"8413 Pine St, Denver, CO",2023-02-22,Retail,verified,clean,medium,medium,N,2025-06-05,quarterly,N,,True,290840.97
CUST_D1FD7011,Michael Lewis,1985-03-01,"6258 Pine St, Seattle, WA",2022-10-24,Small Business,verified,clean,low,low,N,2025-06-01,annually,N,,True,321232.91
CUST_CAD5E45E,Anthony Martin,1997-08-03,"1786 Pine St, New York, NY",2023-11-24,Small Business,verified,clean,low,low,N,2025-10-01,semi-annually,N,,True,386377.45
CUST_90499ABE,Mark Martinez,1999-04-06,"997 Maple St, Boston, MA",2023-08-07,Small Business,verified,clean,low,high,N,2025-06-16,quarterly,Y,High-risk jurisdiction,False,350139.12
CUST_44CFE6AD,Nancy Thomas,1989-02-15,"9969 Pine St, San Diego, CA",2022-06-08,Small Business,verified,clean,high,high,N,2025-06-27,monthly,Y,High-risk jurisdiction,True,449362.43
CUST_71C6659E,Thomas Jones,1984-01-27,"5692 Main St, Seattle, WA",2023-11-05,Small Business,verified,clean,low,low,Y,2025-05-14,monthly,Y,High-risk jurisdiction,True,402488.05
CUST_104D2149,Sandra Jones,1997-06-18,"3649 Main St, Seattle, WA",2023-02-20,Retail,verified,clean,low,low,N,2025-05-30,annually,N,,True,241482.61
CUST_B131B658,Linda Brown,1992-03-25,"2540 Oak St, Denver, CO",2023-11-20,Retail,high-risk,clean,low,low,N,2025-08-31,semi-annually,N,,True,398345.5
CUST_5BFA9AE8,Maria Walker,1989-01-28,"1003 Main St, Fort Worth, TX",2023-06-06,Retail,verified,clean,high,low,N,2025-07-31,annually,N,,True,252445.77
CUST_BA575E2F,Michael Williams,2001-10-11,"4901 Cedar St, Chicago, IL",2023-11-16,Small Business,expired,clean,medium,medium,N,2025-05-26,quarterly,N,,True,429060.57
CUST_19E8B454,William Johnson,1998-03-28,"4525 Main St, Charlotte, NC",2023-04-10,Retail,verified,clean,low,low,N,2025-09-12,annually,N,,True,220884.13
CUST_54A4A01B,Karen Martinez,1952-12-15,"1608 Maple St, Charlotte, NC",2023-02-05,Small Business,verified,clean,medium,medium,N,2025-11-03,quarterly,N,,True,461491.62
CUST_2FD00734,Dorothy Johnson,1993-10-03,"3902 Main St, Phoenix, AZ",2022-06-14,Small Business,verified,clean,low,low,N,2025-09-18,semi-annually,N,,True,477142.43
CUST_8A297DE5,William Lopez,1971-07-04,"107 Maple St, Houston, TX",2022-06-25,Retail,verified,cleared,medium,low,N,2025-10-18,semi-annually,N,,True,110216.66
CUST_1FF2D84B,Linda Davis,1969-03-15,"905 Oak St, Denver, CO",2023-06-10,Retail,verified,clean,low,low,N,2025-08-21,annually,N,,True,162188.31
CUST_2F60388B,David Walker,1981-01-27,"1874 Oak St, San Francisco, CA",2023-02-10,Retail,verified,clean,low,low,N,2025-07-29,semi-annually,N,,True,370717.31
CUST_5ABC0BA2,Patricia Thompson,2007-03-03,"4377 Cedar St, Columbus, OH",2023-06-10,Retail,verified,prior_flag,low,low,N,2025-10-12,semi-annually,N,,True,86638.19
CUST_122DBDA9,Nancy Hernandez,1995-11-20,"3003 Cedar St, Austin, TX",2023-05-19,Retail,verified,prior_flag,medium,medium,N,2025-10-09,quarterly,N,,True,204804.16
CUST_9CF28903,William Davis,1977-12-01,"1100 Maple St, Charlotte, NC",2023-08-10,Retail,verified,clean,medium,low,N,2025-07-14,semi-annually,N,,True,118739.01
CUST_7C91D205,Richard Taylor,1999-01-12,"1512 Maple St, Jacksonville, FL",2022-05-31,Small Business,verified,clean,low,low,N,2025-08-16,annually,N,,True,8401.24
CUST_19D74553,William Moore,1992-05-13,"7582 Cedar St, Los Angeles, CA",2023-04-04,Retail,verified,clean,medium,low,N,2025-08-16,semi-annually,N,,True,279205.68
CUST_6D64CDAA,Nancy Clark,1964-07-20,"3865 Cedar St, Columbus, OH",2023-11-30,Retail,verified,clean,low,low,N,2025-08-15,semi-annually,N,,True,487529.66
CUST_128D128E,Karen White,1981-05-21,"5781 Maple St, Seattle, WA",2023-12-10,Retail,verified,clean,medium,medium,N,2025-05-26,quarterly,N,,True,254259.92
CUST_C7E386B6,Sandra Clark,1990-08-03,"7505 Pine St, Fort Worth, TX",2022-02-06,Retail,verified,clean,low,low,N,2025-11-01,semi-annually,N,,False,390343.72
CUST_748383D1,Karen Williams,1978-08-20,"9550 Oak St, Charlotte, NC",2023-10-05,Retail,verified,prior_flag,low,low,N,2025-10-05,semi-annually,N,,True,497101.76
CUST_907DC160,Sarah Lewis,1969-11-17,"6004 Maple St, Fort Worth, TX",2023-10-21,Retail,verified,clean,low,low,N,2025-05-22,semi-annually,N,,True,364116.61
CUST_F8B129C6,William Thompson,1951-01-22,"6541 Maple St, Denver, CO",2023-04-13,Retail,verified,clean,low,low,N,2025-09-22,annually,N,,False,197639.44
CUST_5AFA2C3E,David Lopez,1960-11-08,"9481 Main St, Austin, TX",2023-09-19,Retail,verified,clean,low,low,N,2025-09-19,semi-annually,N,,True,203045.63
CUST_8CB00F39,James Williams,2007-06-06,"9752 Oak St, San Diego, CA",2023-12-02,Retail,verified,prior_flag,low,low,N,2025-06-13,semi-annually,N,,True,172319.2
CUST_47C04CE6,Karen Lewis,1955-04-28,"6428 Cedar St, Austin, TX",2023-12-04,Corporate,verified,clean,medium,low,N,2025-06-28,annually,N,,True,127380.43
CUST_C72D90FC,William Clark,1992-05-27,"9914 Maple St, Philadelphia, PA",2023-05-15,Retail,verified,prior_flag,low,low,N,2025-10-10,semi-annually,N,,False,24398.03
CUST_A9BF3BB5,Thomas Robinson,1986-04-09,"3414 Main St, San Antonio, TX",2023-12-23,Small Business,verified,clean,low,low,N,2025-08-16,semi-annually,N,,True,364737.3
CUST_FD0C0A87,Jennifer Martin,1975-08-24,"2552 Main St, San Jose, CA",2022-08-08,Small Business,verified,prior_flag,medium,medium,N,2025-06-02,quarterly,N,,True,475243.01
CUST_321633C2,Sandra Williams,1971-03-15,"6014 Oak St, San Diego, CA",2022-02-06,Retail,verified,clean,low,low,N,2025-07-08,semi-annually,N,,True,422506.39
CUST_9176F860,Thomas Moore,1959-03-11,"4679 Pine St, Philadelphia, PA",2022-12-23,Retail,verified,cleared,medium,low,N,2025-07-15,annually,N,,True,69971.31
CUST_EC58F185,Matthew Hernandez,1996-11-09,"5089 Cedar St, Houston, TX",2023-06-07,Retail,expired,clean,low,low,N,2025-09-23,annually,N,,True,483849.56
CUST_2003F58F,Sandra White,1950-03-28,"2248 Main St, Austin, TX",2023-03-15,Retail,verified,clean,low,low,N,2025-10-20,semi-annually,N,,False,434374.06
CUST_2098E84F,Michael Miller,1970-08-02,"6376 Maple St, Denver, CO",2022-01-06,Retail,verified,clean,low,low,N,2025-06-27,annually,N,,True,310361.17
CUST_F5B0D340,Matthew Thomas,2003-12-08,"8542 Oak St, Jacksonville, FL",2022-05-28,Retail,verified,clean,medium,medium,N,2025-11-06,quarterly,N,,True,144668.72
CUST_CA9DBC7A,Michael Taylor,2001-03-23,"216 Pine St, Boston, MA",2022-08-12,Retail,verified,clean,medium,medium,N,2025-10-02,quarterly,N,,True,47209.44
CUST_1AE9068B,Richard Harris,1954-09-08,"1526 Maple St, Philadelphia, PA",2022-01-09,Retail,verified,clean,low,low,N,2025-07-27,annually,N,,True,393674.55
CUST_5739E1A8,Mark Lopez,1969-05-24,"1578 Cedar St, San Francisco, CA",2023-05-07,Corporate,verified,clean,medium,medium,N,2025-10-30,quarterly,N,,True,1942943.28
CUST_81F94D1C,Betty Moore,1955-07-02,"3659 Cedar St, Denver, CO",2022-09-04,Retail,verified,clean,low,low,N,2025-09-18,semi-annually,N,,True,483343.49
CUST_297FAED1,Donald Hall,1960-03-05,"9687 Main St, San Jose, CA",2022-01-30,Retail,verified,prior_flag,low,low,N,2025-08-16,annually,N,,True,118899.76
CUST_A6E105FD,Nancy Jones,1959-06-21,"7686 Maple St, San Diego, CA",2022-08-31,Retail,pending,clean,high,high,N,2025-08-31,quarterly,Y,Unusual transaction patterns,True,81619.28
CUST_DAFB1E69,Richard Martinez,1985-06-09,"9639 Maple St, New York, NY",2022-09-11,Small Business,verified,clean,medium,medium,N,2025-07-16,quarterly,N,,True,94210.57
CUST_8FC24F53,Jessica Anderson,1952-06-08,"9247 Cedar St, San Diego, CA",2022-03-13,Retail,pending,clean,low,low,N,2025-10-03,annually,N,,True,66203.5
CUST_9ED543E5,John Lewis,1955-03-26,"9180 Maple St, Boston, MA",2023-11-23,Retail,verified,clean,medium,medium,N,2025-10-27,quarterly,N,,True,405605.58
CUST_B09C3F93,Betty Young,1981-09-28,"8865 Maple St, Los Angeles, CA",2023-04-22,Retail,verified,clean,low,low,N,2025-09-21,annually,N,,True,399547.33
CUST_7CA6B8AA,Dorothy Clark,1950-05-10,"2770 Oak St, Denver, CO",2022-02-11,Retail,verified,clean,low,low,N,2025-10-21,annually,N,,True,449371.33
CUST_801B6319,Ashley Williams,1958-11-19,"8478 Oak St, Los Angeles, CA",2022-01-24,Retail,verified,clean,medium,medium,N,2025-09-18,quarterly,N,,True,306428.01
CUST_B24B4C93,Robert Hall,1975-08-03,"2678 Main St, San Francisco, CA",2022-01-06,Retail,expired,clean,low,low,N,2025-09-30,semi-annually,N,,True,205645.64
CUST_ED233E8C,Anthony Thompson,1956-10-25,"7415 Oak St, Austin, TX",2022-05-23,Small Business,verified,clean,low,low,N,2025-06-02,semi-annually,N,,True,331197.12
CUST_E59CB50A,Dorothy Taylor,1961-10-24,"5039 Cedar St, Houston, TX",2023-03-25,Small Business,verified,clean,low,low,N,2025-07-14,semi-annually,N,,True,75666.26
CUST_C2BBED12,Sandra Martinez,1954-05-01,"2305 Oak St, Boston, MA",2022-06-30,Small Business,verified,clean,medium,medium,N,2025-05-21,quarterly,N,,True,144069.77
CUST_6ED66F10,David Smith,1993-06-12,"2200 Cedar St, Charlotte, NC",2023-08-29,Small Business,verified,clean,medium,high,N,2025-05-21,monthly,Y,High-risk jurisdiction,True,411923.33
CUST_1C0C6419,Anthony Brown,1956-03-09,"1327 Oak St, New York, NY",2022-08-23,Retail,verified,clean,medium,high,N,2025-09-14,monthly,Y,Suspicious activity report filed,True,71282.07
CUST_BBA869CD,Patricia Hall,1956-06-20,"9779 Main St, Columbus, OH",2022-02-25,Retail,verified,clean,low,low,N,2025-07-20,semi-annually,N,,True,114872.42
CUST_504D0E2D,David Walker,1990-02-11,"376 Cedar St, Jacksonville, FL",2022-10-16,Retail,pending,clean,high,high,N,2025-10-30,quarterly,Y,PEP status,True,454082.27
CUST_59DE8E5A,Richard Thomas,1989-08-12,"2925 Oak St, Dallas, TX",2023-08-01,Retail,verified,clean,medium,high,N,2025-08-04,quarterly,Y,Sanctions screening match,True,240306.18
CUST_7BBD043B,Emily Jones,1976-01-04,"7461 Maple St, Dallas, TX",2022-09-15,Retail,verified,clean,low,low,N,2025-06-19,annually,N,,True,381958.68
CUST_5B75B74E,Michael Thomas,1982-01-18,"7693 Main St, San Antonio, TX",2022-06-15,Retail,verified,clean,low,low,N,2025-08-12,semi-annually,N,,True,254673.17
CUST_7105DE44,Linda Anderson,1952-08-23,"6663 Oak St, Houston, TX",2022-04-15,Retail,pending,clean,low,low,N,2025-07-05,annually,N,,True,352328.31
CUST_65433EE9,John Smith,1960-06-18,"189 Pine St, San Antonio, TX",2023-08-02,Small Business,verified,clean,medium,medium,N,2025-09-16,quarterly,N,,True,499879.61
CUST_F25D3F1F,Sandra Walker,1974-03-27,"8695 Oak St, Phoenix, AZ",2022-07-25,Small Business,verified,prior_flag,high,high,N,2025-10-18,monthly,Y,Sanctions screening match,True,350039.15
CUST_65B0A0D2,Patricia Smith,1966-07-14,"7757 Main St, Dallas, TX",2022-02-02,Retail,verified,clean,low,medium,N,2025-07-16,quarterly,N,,True,19638.02
CUST_5E04A614,Margaret Lee,1964-09-25,"4184 Main St, Austin, TX",2022-09-26,Corporate,verified,prior_flag,low,low,N,2025-06-14,annually,N,,True,3933065.58
CUST_69BE72D9,Sarah Rodriguez,1981-01-26,"9771 Maple St, Houston, TX",2023-09-18,Retail,verified,prior_flag,low,high,N,2025-05-26,monthly,Y,High transaction volume,True,407018.99
CUST_3691D45D,Richard Martin,1967-02-14,"5380 Maple St, Philadelphia, PA",2023-07-24,Corporate,verified,cleared,high,high,N,2025-09-05,quarterly,Y,PEP status,True,1094130.33
CUST_AA27B64F,Matthew Taylor,1987-05-19,"2386 Main St, San Antonio, TX",2023-11-17,Retail,verified,clean,low,high,N,2025-07-20,monthly,Y,Suspicious activity report filed,False,234166.97
CUST_B2926EDF,Thomas Anderson,1959-02-03,"9041 Main St, San Diego, CA",2023-07-08,Retail,verified,clean,medium,medium,N,2025-09-02,quarterly,N,,True,185319.12
CUST_321F2FBE,Matthew Clark,1981-10-17,"9728 Pine St, Indianapolis, IN",2023-09-22,Small Business,verified,clean,medium,low,N,2025-06-23,semi-annually,N,,True,16237.36
CUST_2AFF25B2,Donald Walker,1974-05-10,"8404 Pine St, San Francisco, CA",2022-03-14,Retail,expired,prior_flag,low,low,N,2025-06-14,semi-annually,N,,False,466320.98
CUST_70286A15,Nancy Garcia,1950-05-18,"1476 Oak St, Indianapolis, IN",2022-03-05,Retail,verified,prior_flag,low,high,N,2025-08-23,monthly,Y,High-risk jurisdiction,True,445603.98
CUST_C107861A,Betty Robinson,1999-03-20,"4476 Main St, Denver, CO",2023-08-28,Retail,verified,clean,low,low,N,2025-05-21,annually,N,,True,177965.98
CUST_A6C336D9,Matthew Brown,1999-02-26,"9163 Cedar St, San Diego, CA",2022-09-22,Retail,verified,clean,low,low,N,2025-08-27,annually,N,,True,167320.15
